FORPRINT: Mon Feb  3 16:23:31 2014
       16650.789       45.421158
       16650.799       45.263786
       16650.809       45.105194
       16650.819       44.945263
       16650.829       44.784116
       16650.839       44.621633
       16650.849       44.457940
       16650.859       44.292977
       16650.869       44.126684
       16650.879       43.959190
       16650.889       43.790369
       16650.899       43.620352
       16650.909       43.449013
       16650.919       43.276484
       16650.929       43.102636
       16650.939       42.927605
       16650.949       42.751327
       16650.959       42.573737
       16650.969       42.394973
       16650.979       42.214902
       16650.989       42.033663
       16650.999       41.851121
       16651.009       41.667418
       16651.019       41.482418
       16651.029       41.296263
       16651.039       41.108887
       16651.049       40.920220
       16651.059       40.730410
       16651.069       40.539314
       16651.079       40.347082
       16651.089       40.153569
       16651.099       39.958928
       16651.109       39.763087
       16651.119       39.565974
       16651.129       39.367744
       16651.139       39.168247
       16651.149       38.967640
       16651.159       38.765773
       16651.169       38.562803
       16651.179       38.358579
       16651.189       38.153261
       16651.199       37.946773
       16651.209       37.739041
       16651.219       37.530226
       16651.229       37.320173
       16651.239       37.109046
       16651.249       36.896687
       16651.259       36.683262
       16651.269       36.468612
       16651.279       36.252904
       16651.289       36.036061
       16651.299       35.818004
       16651.309       35.598902
       16651.319       35.378593
       16651.329       35.157248
       16651.339       34.934703
       16651.349       34.711131
       16651.359       34.486452
       16651.369       34.260584
       16651.379       34.033704
       16651.389       33.805642
       16651.399       33.576576
       16651.409       33.346337
       16651.419       33.115104
       16651.429       32.882705
       16651.439       32.649322
       16651.449       32.414870
       16651.459       32.179265
       16651.469       31.942691
       16651.479       31.704970
       16651.489       31.466291
       16651.499       31.226474
       16651.509       30.985708
       16651.519       30.743813
       16651.529       30.500979
       16651.539       30.257119
       16651.549       30.012143
       16651.559       29.766244
       16651.569       29.519238
       16651.579       29.271319
       16651.589       29.022303
       16651.599       28.772384
       16651.609       28.521474
       16651.619       28.269479
       16651.629       28.016599
       16651.639       27.762645
       16651.649       27.507815
       16651.659       27.251921
       16651.669       26.995163
       16651.679       26.737351
       16651.689       26.478685
       16651.699       26.219074
       16651.709       25.958423
       16651.719       25.696936
       16651.729       25.434420
       16651.739       25.171079
       16651.749       24.906719
       16651.759       24.641546
       16651.769       24.375364
       16651.779       24.108382
       16651.789       23.840503
       16651.799       23.571630
       16651.809       23.301975
       16651.819       23.031336
       16651.829       22.759927
       16651.839       22.487547
       16651.849       22.214407
       16651.859       21.940411
       16651.869       21.665460
       16651.879       21.389768
       16651.889       21.113132
       16651.899       20.835769
       16651.909       20.557472
       16651.919       20.278460
       16651.929       19.998527
       16651.939       19.717891
       16651.949       19.436452
       16651.959       19.154109
       16651.969       18.871083
       16651.979       18.587164
       16651.989       18.302575
       16651.999       18.017104
       16652.009       17.730977
       16652.019       17.443981
       16652.029       17.156341
       16652.039       16.867954
       16652.049       16.578715
       16652.059       16.288853
       16652.069       15.998153
       16652.079       15.706841
       16652.089       15.414703
       16652.099       15.121969
       16652.109       14.828532
       16652.119       14.534287
       16652.129       14.239466
       16652.139       13.943850
       16652.149       13.647671
       16652.159       13.350709
       16652.169       13.053198
       16652.179       12.754918
       16652.189       12.456103
       16652.199       12.156645
       16652.209       11.856437
       16652.219       11.555715
       16652.229       11.254256
       16652.239       10.952297
       16652.249       10.649614
       16652.259       10.346445
       16652.269       10.042565
       16652.279       9.7382141
       16652.289       9.4332822
       16652.299       9.1276600
       16652.309       8.8215876
       16652.319       8.5148383
       16652.329       8.2076533
       16652.339       7.8998051
       16652.349       7.5915355
       16652.359       7.2827345
       16652.369       6.9732909
       16652.379       6.6634478
       16652.389       6.3529761
       16652.399       6.0421196
       16652.409       5.7306484
       16652.419       5.4188072
       16652.429       5.1063652
       16652.439       4.7935680
       16652.449       4.4803037
       16652.459       4.1664599
       16652.469       3.8522832
